id_cliente,canal_adquisicion,cac_mxn,cohorte_mes,ciudad,dispositivo_registro,edad,newsletter,descuento_primera,monto_primera_compra,categoria_primera,piezas_primera,pedidos_90d,dias_a_segunda_compra_90d,tasa_devolucion_90d,activo_app_90d,gasto_12m
501587,Referido,123.0,7,CDMX,Escritorio,46.0,0,0,470.0,Ropa,4,0,,0.0,0,1018.0
501136,Referido,146.0,11,Guadalajara,Movil,,1,20,394.0,Calzado,2,1,21.0,0.213,0,394.0
501275,Instagram,347.0,1,Sin dato,Movil,52.0,0,0,337.0,Ropa,3,2,34.0,0.304,1,514.0
500724,Google Ads,549.0,8,Guadalajara,Movil,41.0,0,30,778.0,Ropa,3,2,25.0,0.278,0,778.0
500880,Organico,87.0,6,CDMX,Movil,27.0,0,20,279.0,Calzado,1,0,,0.0,1,279.0
501194,Google Ads,465.0,6,Guadalajara,Tablet,26.0,1,25,353.0,Ropa,3,2,12.0,0.118,0,353.0
501917,Afiliados,195.0,1,Puebla,Movil,,0,25,172.0,Accesorios,1,0,,0.0,0,172.0
500015,Organico,105.0,1,CDMX,Movil,51.0,1,0,648.0,Ropa,2,2,24.0,0.092,1,853.0
500404,Afiliados,253.0,5,Monterrey,Movil,36.0,1,15,482.0,Ropa,1,1,44.0,0.257,1,
500601,Afiliados,258.0,5,Monterrey,Escritorio,34.0,1,25,112.0,Ropa,1,1,19.0,0.046,0,112.0
500716,Referido,165.0,11,CDMX,Tablet,53.0,1,0,463.0,Accesorios,1,3,11.0,0.127,1,643.0
501433,Instagram,404.0,2,Merida,Movil,32.0,0,0,235.0,Calzado,1,1,16.0,0.103,0,407.0
500977,Google Ads,349.0,11,Guadalajara,Escritorio,45.0,0,0,526.0,Ropa,1,1,8.0,0.12,0,526.0
501452,Afiliados,208.0,6,Monterrey,Movil,22.0,0,25,295.0,Ropa,1,0,,0.0,0,295.0
500838,Organico,84.0,8,Monterrey,Movil,32.0,1,30,552.0,Accesorios,1,1,36.0,0.396,0,1450.0
500816,Afiliados,230.0,9,Monterrey,Movil,,1,5,469.0,Ropa,1,0,,0.0,0,469.0
501925,Organico,176.0,5,Monterrey,Movil,36.0,1,10,821.0,Deportivo,1,1,18.0,0.459,0,821.0
500263,Referido,160.0,9,Merida,Escritorio,24.0,1,0,697.0,Ropa,2,2,15.0,0.256,1,871.0
501164,Organico,96.0,7,CDMX,Escritorio,49.0,0,0,494.0,Deportivo,1,4,20.0,0.535,1,1064.0
501217,Google Ads,385.0,4,Merida,Escritorio,26.0,1,25,801.0,Ropa,2,1,7.0,0.185,0,801.0
500255,Afiliados,210.0,7,Monterrey,Escritorio,37.0,0,25,303.0,Ropa,3,0,,0.0,0,303.0
500349,Instagram,395.0,11,CDMX,Tablet,40.0,0,25,214.0,Deportivo,2,1,25.0,0.046,1,228.0
500175,Referido,179.0,12,Sin dato,Movil,44.0,1,0,697.0,Ropa,1,4,10.0,0.233,1,1069.0
501738,Google Ads,,5,Sin dato,Tablet,22.0,1,15,605.0,Accesorios,3,1,26.0,0.07,0,605.0
501003,Instagram,396.0,9,Puebla,Movil,24.0,0,15,156.0,Accesorios,1,1,20.0,0.03,0,156.0
500631,Google Ads,,6,CDMX,Movil,18.0,0,30,230.0,Calzado,1,0,,0.0,0,265.0
500011,Google Ads,455.0,7,CDMX,Movil,39.0,0,0,433.0,Accesorios,3,2,35.0,0.292,1,466.0
501193,Google Ads,282.0,3,Guadalajara,Tablet,34.0,0,30,370.0,Accesorios,2,0,,0.0,1,370.0
501039,Instagram,356.0,5,Merida,Movil,35.0,0,10,276.0,Calzado,1,3,8.0,0.21,1,276.0
501261,Referido,178.0,7,CDMX,Escritorio,34.0,0,15,832.0,Accesorios,4,4,29.0,0.161,0,832.0
500240,Afiliados,204.0,3,Puebla,Movil,41.0,1,20,214.0,Ropa,1,1,72.0,0.096,0,214.0
500941,Instagram,392.0,1,Puebla,Escritorio,31.0,0,20,475.0,Ropa,3,0,,0.0,0,475.0
501463,Afiliados,158.0,8,Monterrey,Escritorio,,0,25,358.0,Deportivo,1,0,,0.0,0,358.0
501922,Google Ads,322.0,2,Guadalajara,Tablet,26.0,0,0,257.0,Accesorios,1,1,3.0,0.27,1,290.0
501040,Google Ads,444.0,1,CDMX,Movil,29.0,1,20,338.0,Calzado,2,1,37.0,0.067,1,674.0
501727,Google Ads,455.0,1,Guadalajara,Movil,23.0,1,5,494.0,Ropa,1,1,42.0,0.143,1,805.0
501106,Google Ads,381.0,10,Guadalajara,Tablet,27.0,0,0,500.0,Deportivo,1,2,9.0,0.06,0,508.0
500264,Google Ads,558.0,12,Sin dato,Movil,24.0,0,15,288.0,Accesorios,3,1,8.0,0.178,0,288.0
501811,Organico,113.0,12,CDMX,Movil,40.0,0,20,555.0,Calzado,2,4,32.0,0.042,1,555.0
501816,Organico,127.0,10,Guadalajara,Movil,37.0,1,0,527.0,Ropa,1,2,12.0,0.375,1,1183.0
500959,Afiliados,234.0,12,CDMX,Movil,,1,30,194.0,Ropa,1,1,27.0,0.203,0,194.0
500099,Organico,107.0,10,Puebla,Movil,31.0,1,20,674.0,Ropa,2,3,10.0,0.323,0,674.0
500770,Google Ads,610.0,11,Puebla,Movil,29.0,0,25,462.0,Ropa,1,2,23.0,0.124,1,485.0
501842,Organico,88.0,1,CDMX,Movil,31.0,0,0,605.0,Ropa,2,3,11.0,0.128,0,671.0
501890,Instagram,,9,CDMX,Movil,30.0,1,15,260.0,Ropa,3,3,10.0,0.062,0,347.0
500667,Organico,187.0,8,CDMX,Escritorio,27.0,1,0,638.0,Ropa,3,1,25.0,0.067,1,840.0
501722,Organico,131.0,5,Monterrey,Escritorio,19.0,1,15,405.0,Ropa,2,2,24.0,0.309,1,
500212,Afiliados,,1,CDMX,Movil,36.0,1,15,248.0,Deportivo,1,0,,0.0,0,248.0
501159,Organico,137.0,9,Sin dato,Movil,18.0,0,0,1037.0,Calzado,2,2,7.0,0.093,0,1085.0
501859,Google Ads,736.0,9,CDMX,Movil,26.0,0,5,708.0,Ropa,2,0,,0.0,1,708.0
501622,Instagram,374.0,8,CDMX,Movil,46.0,0,0,488.0,Deportivo,1,3,15.0,0.075,0,488.0
500635,Organico,147.0,11,Merida,Movil,24.0,1,10,551.0,Deportivo,1,2,14.0,0.37,0,551.0
500397,Organico,68.0,8,Guadalajara,Escritorio,36.0,0,0,629.0,Accesorios,4,2,26.0,0.193,0,1007.0
501690,Referido,211.0,1,Monterrey,Movil,28.0,0,0,303.0,Ropa,2,1,8.0,0.111,0,442.0
501084,Instagram,340.0,11,Puebla,Escritorio,47.0,0,0,638.0,Calzado,2,2,35.0,0.001,1,638.0
501367,Google Ads,485.0,5,Merida,Movil,33.0,1,0,599.0,Ropa,3,2,15.0,0.228,0,599.0
500875,Google Ads,453.0,5,Guadalajara,Movil,36.0,1,0,483.0,Ropa,1,2,23.0,0.269,1,683.0
501692,Google Ads,710.0,5,Puebla,Escritorio,28.0,0,30,335.0,Ropa,1,1,23.0,0.429,1,409.0
500417,Google Ads,340.0,6,Guadalajara,Movil,36.0,1,0,372.0,Accesorios,3,1,31.0,0.063,0,372.0
501216,Afiliados,,1,CDMX,Movil,28.0,0,0,427.0,Ropa,2,0,,0.0,0,427.0
501309,Organico,78.0,2,Puebla,Movil,36.0,1,0,743.0,Ropa,5,2,19.0,0.163,1,836.0
501631,Instagram,466.0,5,Merida,Escritorio,18.0,1,15,459.0,Ropa,2,1,30.0,0.113,1,918.0
500382,Google Ads,411.0,12,CDMX,Movil,27.0,1,5,817.0,Accesorios,2,3,12.0,0.444,1,878.0
500058,Instagram,286.0,7,Guadalajara,Movil,36.0,0,20,461.0,Deportivo,2,1,90.0,0.064,0,461.0
501657,Referido,184.0,10,Puebla,Movil,25.0,1,0,672.0,Ropa,1,1,5.0,0.052,0,1000.0
501735,Organico,93.0,3,Merida,Movil,35.0,1,30,261.0,Accesorios,1,2,39.0,0.348,1,327.0
501248,Instagram,427.0,3,CDMX,Movil,21.0,0,0,629.0,Ropa,2,3,15.0,0.173,1,863.0
501224,Afiliados,149.0,9,CDMX,Escritorio,,1,15,294.0,Accesorios,1,2,48.0,0.026,0,294.0
501600,Google Ads,394.0,5,Merida,Escritorio,39.0,1,0,509.0,Ropa,2,1,24.0,0.053,0,611.0
501209,Google Ads,360.0,6,CDMX,Escritorio,28.0,1,15,432.0,Calzado,3,1,24.0,0.002,0,432.0
501345,Afiliados,157.0,10,Merida,Escritorio,45.0,0,15,504.0,Accesorios,1,0,,0.0,0,504.0
501854,Instagram,392.0,7,Monterrey,Movil,25.0,1,5,456.0,Deportivo,1,1,11.0,0.022,1,768.0
500689,Afiliados,213.0,12,Monterrey,Escritorio,25.0,0,30,364.0,Calzado,2,0,,0.0,0,364.0
500474,Instagram,335.0,7,CDMX,Movil,22.0,0,30,301.0,Calzado,3,0,,0.0,0,301.0
500700,Instagram,424.0,12,CDMX,Escritorio,25.0,0,0,577.0,Ropa,3,1,38.0,0.251,0,577.0
500162,Referido,140.0,11,Merida,Movil,28.0,0,5,334.0,Ropa,1,0,,0.0,0,360.0
501184,Afiliados,244.0,7,Guadalajara,Movil,,0,20,280.0,Ropa,2,0,,0.0,0,280.0
500341,Afiliados,,7,Puebla,Movil,39.0,1,15,245.0,Ropa,1,0,,0.0,0,245.0
500529,Organico,91.0,11,Monterrey,Movil,42.0,1,30,310.0,Calzado,2,4,10.0,0.348,1,969.0
500840,Organico,84.0,6,CDMX,Movil,33.0,0,15,236.0,Calzado,5,2,11.0,0.395,0,362.0
500291,Afiliados,138.0,9,CDMX,Movil,,0,15,169.0,Ropa,1,2,90.0,0.025,0,169.0
500222,Google Ads,729.0,11,Monterrey,Escritorio,31.0,1,25,306.0,Ropa,3,2,8.0,0.104,1,719.0
500375,Referido,136.0,6,Guadalajara,Escritorio,20.0,0,25,314.0,Deportivo,2,3,16.0,0.213,1,630.0
500313,Organico,,6,Monterrey,Movil,19.0,0,0,284.0,Calzado,1,4,30.0,0.043,0,303.0
500380,Google Ads,340.0,1,Monterrey,Escritorio,44.0,0,10,463.0,Calzado,1,0,,0.0,1,463.0
500299,Instagram,290.0,6,Monterrey,Movil,23.0,1,0,462.0,Ropa,1,1,28.0,0.065,0,562.0
501940,Instagram,427.0,12,CDMX,Movil,36.0,0,0,423.0,Ropa,1,0,,0.0,0,423.0
500182,Organico,115.0,2,Puebla,Escritorio,,0,5,300.0,Accesorios,1,6,24.0,0.312,0,687.0
500416,Referido,102.0,8,Merida,Movil,38.0,1,0,263.0,Deportivo,2,2,14.0,0.362,1,660.0
500837,Instagram,329.0,5,CDMX,Escritorio,18.0,0,30,240.0,Accesorios,2,2,34.0,0.447,0,240.0
500618,Instagram,452.0,5,Merida,Movil,32.0,1,5,832.0,Calzado,4,0,,0.0,0,832.0
501370,Google Ads,539.0,10,Guadalajara,Movil,30.0,1,0,263.0,Accesorios,3,2,14.0,0.35,0,378.0
500466,Google Ads,493.0,11,Guadalajara,Escritorio,26.0,1,20,607.0,Ropa,2,1,33.0,0.468,0,658.0
500124,Organico,127.0,4,Monterrey,Tablet,38.0,0,15,340.0,Calzado,1,3,6.0,0.111,0,512.0
501994,Referido,126.0,12,Guadalajara,Movil,32.0,1,25,507.0,Calzado,2,8,23.0,0.278,1,955.0
500366,Afiliados,247.0,10,CDMX,Movil,,0,30,861.0,Accesorios,2,2,10.0,0.029,0,861.0
501451,Afiliados,221.0,12,Guadalajara,Escritorio,52.0,0,20,479.0,Ropa,1,1,60.0,0.051,0,479.0
500719,Referido,199.0,12,Merida,Movil,23.0,1,25,576.0,Ropa,2,4,13.0,0.346,1,576.0
500981,Referido,167.0,8,CDMX,Escritorio,41.0,1,20,252.0,Calzado,2,0,,0.0,1,379.0
500537,Google Ads,387.0,5,CDMX,Movil,24.0,0,15,390.0,Ropa,1,1,24.0,0.093,1,475.0
501360,Afiliados,152.0,6,CDMX,Movil,,0,0,291.0,Calzado,2,2,22.0,0.112,0,291.0
501087,Instagram,373.0,6,Guadalajara,Movil,29.0,0,0,754.0,Accesorios,1,1,37.0,0.066,0,754.0
501736,Afiliados,327.0,6,Puebla,Movil,25.0,0,25,136.0,Accesorios,2,2,36.0,0.107,0,136.0
501139,Instagram,503.0,4,Puebla,Movil,39.0,1,20,344.0,Calzado,4,0,,0.0,1,344.0
501408,Instagram,275.0,10,Guadalajara,Escritorio,31.0,1,0,765.0,Ropa,5,5,26.0,0.171,1,765.0
501878,Instagram,289.0,1,Monterrey,Escritorio,18.0,1,20,250.0,Ropa,3,2,11.0,0.314,0,250.0
500723,Instagram,409.0,8,Merida,Movil,28.0,0,20,603.0,Calzado,1,1,14.0,0.202,0,603.0
501077,Google Ads,511.0,9,Guadalajara,Movil,38.0,0,0,542.0,Ropa,2,2,27.0,0.115,0,636.0
500166,Organico,132.0,1,Merida,Movil,32.0,1,15,422.0,Accesorios,3,0,,0.0,0,422.0
501089,Referido,139.0,11,Merida,Movil,35.0,1,0,920.0,Ropa,1,3,13.0,0.615,0,1181.0
501733,Referido,149.0,2,Monterrey,Movil,39.0,0,30,522.0,Ropa,1,2,16.0,0.372,1,1021.0
501265,Referido,183.0,8,Guadalajara,Tablet,24.0,1,10,234.0,Ropa,2,7,12.0,0.17,1,455.0
500014,Google Ads,468.0,12,CDMX,Movil,25.0,0,0,644.0,Ropa,1,0,,0.0,0,644.0
501138,Afiliados,253.0,8,Monterrey,Movil,38.0,0,15,456.0,Calzado,2,0,,0.0,0,456.0
500220,Referido,178.0,5,CDMX,Movil,34.0,1,5,385.0,Ropa,1,1,33.0,0.124,0,385.0
500900,Google Ads,366.0,4,Puebla,Movil,27.0,0,0,731.0,Calzado,1,2,2.0,0.184,0,731.0
500711,Instagram,459.0,4,Merida,Movil,36.0,0,0,588.0,Calzado,2,0,,0.0,0,588.0
501148,Instagram,273.0,7,Merida,Tablet,18.0,0,25,575.0,Calzado,2,3,21.0,0.186,1,1047.0
500376,Instagram,525.0,8,CDMX,Movil,38.0,1,0,705.0,Deportivo,1,2,30.0,0.507,1,886.0
501508,Afiliados,225.0,2,Monterrey,Movil,,0,30,409.0,Deportivo,1,2,22.0,0.011,0,409.0
501646,Instagram,367.0,6,Sin dato,Movil,54.0,0,0,439.0,Accesorios,1,0,,0.0,0,439.0
501873,Organico,153.0,4,Guadalajara,Escritorio,31.0,0,0,483.0,Calzado,2,1,32.0,0.018,0,777.0
500055,Instagram,383.0,1,CDMX,Escritorio,38.0,0,15,330.0,Calzado,2,0,,0.0,0,330.0
501320,Organico,98.0,9,Guadalajara,Movil,24.0,1,20,436.0,Ropa,3,2,18.0,0.136,0,592.0
500525,Afiliados,137.0,2,Monterrey,Escritorio,37.0,0,0,373.0,Calzado,1,2,23.0,0.279,0,373.0
501227,Organico,166.0,9,Puebla,Escritorio,22.0,0,5,1157.0,Ropa,1,3,39.0,0.407,0,1157.0
500584,Referido,136.0,1,CDMX,Tablet,40.0,0,0,516.0,Accesorios,5,1,9.0,0.021,0,554.0
500278,Instagram,487.0,4,CDMX,Movil,35.0,0,0,365.0,Ropa,4,0,,0.0,0,432.0
500433,Organico,133.0,5,CDMX,Escritorio,40.0,0,15,360.0,Ropa,4,1,23.0,0.45,0,360.0
501844,Instagram,253.0,5,Merida,Movil,18.0,0,15,238.0,Ropa,1,2,13.0,0.043,0,238.0
501469,Google Ads,586.0,12,Monterrey,Movil,35.0,1,0,403.0,Calzado,1,3,10.0,0.354,0,747.0
501594,Instagram,308.0,6,Puebla,Movil,36.0,0,15,327.0,Calzado,3,2,30.0,0.078,0,327.0
501752,Referido,149.0,9,CDMX,Movil,43.0,0,0,488.0,Calzado,1,4,12.0,0.046,0,819.0
500748,Google Ads,312.0,7,Puebla,Escritorio,30.0,0,0,315.0,Accesorios,4,0,,0.0,0,619.0
501447,Google Ads,315.0,5,Sin dato,Escritorio,32.0,0,15,383.0,Ropa,2,2,15.0,0.481,0,485.0
500835,Google Ads,415.0,1,CDMX,Movil,44.0,0,15,267.0,Deportivo,2,0,,0.0,0,267.0
501506,Instagram,396.0,5,CDMX,Movil,20.0,0,0,682.0,Accesorios,1,1,5.0,0.014,0,682.0
500374,Google Ads,,3,Puebla,Movil,45.0,0,20,243.0,Calzado,1,0,,0.0,0,243.0
500135,Instagram,568.0,2,Puebla,Movil,45.0,0,30,740.0,Calzado,1,0,,0.0,0,740.0
501206,Google Ads,306.0,3,Guadalajara,Movil,32.0,1,10,324.0,Calzado,2,2,48.0,0.192,0,324.0
501880,Afiliados,248.0,12,CDMX,Movil,,1,5,371.0,Calzado,1,1,35.0,0.077,0,371.0
501556,Google Ads,475.0,4,Monterrey,Movil,26.0,0,0,455.0,Ropa,1,2,46.0,0.567,0,455.0
500982,Google Ads,446.0,10,Monterrey,Movil,29.0,1,5,228.0,Accesorios,2,0,,0.0,0,272.0
501301,Referido,149.0,5,CDMX,Movil,27.0,1,0,1427.0,Ropa,3,4,17.0,0.152,0,1450.0
500008,Organico,87.0,1,Monterrey,Movil,45.0,0,30,429.0,Accesorios,2,3,17.0,0.214,0,581.0
500480,Google Ads,496.0,5,CDMX,Escritorio,46.0,0,0,194.0,Ropa,2,0,,0.0,0,194.0
501551,Instagram,366.0,12,CDMX,Movil,28.0,1,20,608.0,Calzado,1,0,,0.0,0,608.0
500156,Afiliados,117.0,8,CDMX,Movil,,0,25,299.0,Deportivo,2,0,,0.0,0,299.0
500035,Afiliados,285.0,11,CDMX,Movil,48.0,0,15,254.0,Calzado,1,0,,0.0,0,254.0
501672,Referido,142.0,8,Guadalajara,Movil,29.0,0,10,373.0,Deportivo,1,2,22.0,0.274,0,373.0
500869,Google Ads,525.0,8,CDMX,Movil,30.0,0,0,370.0,Accesorios,2,3,5.0,0.241,1,650.0
501675,Instagram,,3,Merida,Escritorio,37.0,0,10,397.0,Accesorios,3,2,22.0,0.116,1,404.0
500992,Google Ads,598.0,2,CDMX,Movil,50.0,1,20,768.0,Ropa,4,1,29.0,0.123,0,768.0
501454,Instagram,307.0,7,CDMX,Escritorio,35.0,0,0,470.0,Ropa,1,1,87.0,0.237,1,470.0
500649,Organico,120.0,10,CDMX,Movil,,1,0,459.0,Ropa,2,2,22.0,0.189,1,811.0
501060,Instagram,455.0,5,Monterrey,Movil,36.0,1,30,142.0,Calzado,4,0,,0.0,0,156.0
500909,Google Ads,409.0,10,Puebla,Escritorio,31.0,1,0,817.0,Ropa,2,1,40.0,0.119,0,817.0
501654,Instagram,529.0,2,Monterrey,Movil,27.0,0,15,393.0,Calzado,1,1,11.0,0.023,0,393.0
501807,Google Ads,442.0,5,Monterrey,Movil,38.0,0,30,310.0,Ropa,1,2,43.0,0.174,0,310.0
500218,Google Ads,331.0,5,CDMX,Movil,54.0,0,15,334.0,Ropa,1,0,,0.0,1,334.0
500043,Referido,95.0,9,CDMX,Escritorio,26.0,0,0,273.0,Accesorios,1,2,44.0,0.012,1,300.0
500037,Instagram,454.0,2,Guadalajara,Escritorio,42.0,1,0,1197.0,Ropa,4,3,15.0,0.188,1,1197.0
501517,Instagram,402.0,1,Monterrey,Escritorio,37.0,1,0,288.0,Ropa,1,2,4.0,0.353,1,659.0
500418,Afiliados,205.0,3,CDMX,Escritorio,30.0,1,5,190.0,Deportivo,1,1,46.0,0.051,0,190.0
500588,Referido,165.0,1,Merida,Movil,24.0,1,0,1371.0,Ropa,1,3,8.0,0.257,1,1371.0
500595,Afiliados,272.0,4,Guadalajara,Movil,36.0,0,15,371.0,Ropa,1,1,26.0,0.085,0,371.0
501204,Organico,125.0,11,CDMX,Escritorio,26.0,1,15,418.0,Accesorios,2,3,2.0,0.134,0,633.0
501521,Google Ads,330.0,9,Guadalajara,Movil,36.0,0,15,325.0,Ropa,1,1,36.0,0.176,0,325.0
501017,Instagram,461.0,1,Guadalajara,Movil,30.0,0,0,444.0,Ropa,2,0,,0.0,1,520.0
500216,Google Ads,452.0,8,CDMX,Movil,27.0,1,20,553.0,Ropa,5,2,51.0,0.095,1,601.0
500288,Organico,137.0,6,CDMX,Movil,46.0,0,0,482.0,Ropa,3,5,7.0,0.337,1,720.0
501432,Google Ads,270.0,9,Puebla,Tablet,37.0,1,0,384.0,Accesorios,1,1,20.0,0.411,0,798.0
500613,Instagram,368.0,11,Monterrey,Movil,36.0,1,20,397.0,Ropa,2,3,6.0,0.046,0,397.0
500532,Referido,135.0,2,Monterrey,Movil,30.0,1,0,396.0,Accesorios,1,1,19.0,0.185,1,1154.0
501293,Afiliados,182.0,9,Guadalajara,Movil,34.0,0,30,461.0,Calzado,2,0,,0.0,0,461.0
500605,Afiliados,275.0,12,Guadalajara,Movil,,0,25,320.0,Ropa,1,0,,0.0,0,320.0
501055,Organico,115.0,5,Puebla,Movil,,1,0,684.0,Calzado,3,5,11.0,0.162,1,1095.0
500054,Instagram,324.0,3,Merida,Escritorio,38.0,0,15,308.0,Calzado,1,0,,0.0,0,308.0
501453,Afiliados,209.0,6,Puebla,Movil,,1,20,443.0,Calzado,1,1,29.0,0.428,0,
500873,Google Ads,544.0,7,Guadalajara,Movil,29.0,1,0,459.0,Deportivo,1,0,,0.0,0,459.0
501743,Instagram,380.0,7,CDMX,Escritorio,33.0,1,30,619.0,Ropa,5,5,57.0,0.395,1,856.0
501653,Referido,141.0,6,Guadalajara,Movil,18.0,1,0,324.0,Ropa,6,2,20.0,0.118,0,674.0
500701,Organico,97.0,2,CDMX,Escritorio,61.0,0,0,764.0,Ropa,1,1,26.0,0.14,0,764.0
500012,instagram,349.0,4,CDMX,Movil,39.0,1,15,663.0,Calzado,4,0,,0.0,0,663.0
500286,Organico,110.0,11,CDMX,Movil,43.0,1,0,546.0,Ropa,2,2,51.0,0.665,0,608.0
501495,Instagram,384.0,1,CDMX,Tablet,28.0,0,20,326.0,Ropa,1,0,,0.0,0,326.0
500834,Referido,210.0,9,CDMX,Escritorio,39.0,1,0,553.0,Ropa,2,1,31.0,0.43,0,763.0
500594,Afiliados,182.0,1,CDMX,Movil,,0,20,370.0,Ropa,3,1,63.0,0.531,1,370.0
500148,Afiliados,207.0,1,CDMX,Movil,18.0,0,25,252.0,Calzado,1,2,35.0,0.046,1,252.0
500995,Organico,136.0,8,Merida,Tablet,40.0,1,0,834.0,Accesorios,1,1,27.0,0.308,0,834.0
500494,Instagram,269.0,8,Monterrey,Movil,35.0,0,0,575.0,Ropa,3,0,,0.0,0,575.0
501305,Instagram,580.0,11,CDMX,Movil,42.0,0,30,521.0,Ropa,1,0,,0.0,0,521.0
500348,Instagram,249.0,12,Puebla,Escritorio,38.0,1,0,328.0,Deportivo,3,1,22.0,0.018,0,360.0
500462,Instagram,339.0,5,CDMX,Movil,24.0,0,25,466.0,Accesorios,2,0,,0.0,0,466.0
500725,Instagram,234.0,2,Guadalajara,Escritorio,18.0,1,0,510.0,Ropa,1,2,13.0,0.172,0,510.0
500914,Instagram,427.0,6,CDMX,Movil,18.0,0,20,300.0,Deportivo,2,0,,0.0,0,300.0
500781,Afiliados,197.0,7,Monterrey,Tablet,39.0,1,25,201.0,Ropa,3,0,,0.0,0,259.0
500767,Afiliados,233.0,9,CDMX,Movil,28.0,0,30,146.0,Ropa,2,1,32.0,0.029,0,146.0
500131,Organico,110.0,5,Guadalajara,Escritorio,40.0,0,5,442.0,Calzado,1,1,21.0,0.36,1,442.0
500997,Afiliados,240.0,4,Puebla,Movil,34.0,0,20,572.0,Ropa,2,1,18.0,0.129,0,572.0
500762,Referido,129.0,7,CDMX,Movil,31.0,1,15,345.0,Ropa,2,2,7.0,0.248,1,486.0
501781,Instagram,419.0,11,Merida,Movil,48.0,1,0,191.0,Ropa,1,0,,0.0,1,191.0
500232,Instagram,359.0,11,CDMX,Movil,22.0,0,25,455.0,Ropa,3,1,9.0,0.221,0,455.0
501127,Referido,140.0,8,Puebla,Escritorio,32.0,0,25,515.0,Ropa,2,0,,0.0,0,515.0
501610,Referido,127.0,10,CDMX,Movil,26.0,0,20,711.0,Ropa,2,4,2.0,0.565,0,711.0
501162,Instagram,397.0,2,CDMX,Escritorio,33.0,0,20,419.0,Ropa,1,0,,0.0,0,419.0
501613,Instagram,463.0,10,Monterrey,Movil,29.0,0,0,367.0,Ropa,2,1,19.0,0.081,0,367.0
501400,Instagram,299.0,12,CDMX,Tablet,29.0,0,20,330.0,Calzado,3,1,32.0,0.398,1,330.0
501325,Referido,137.0,5,Monterrey,Escritorio,22.0,1,20,586.0,Ropa,1,2,25.0,0.218,1,864.0
501758,Referido,178.0,10,CDMX,Escritorio,40.0,0,0,713.0,Accesorios,2,2,29.0,0.369,1,713.0
500621,Afiliados,281.0,5,Monterrey,Escritorio,23.0,0,20,228.0,Ropa,1,1,90.0,0.003,0,228.0
501532,Organico,112.0,11,Monterrey,Movil,46.0,0,0,538.0,Ropa,3,1,26.0,0.402,0,538.0
501853,Organico,97.0,11,CDMX,Movil,23.0,1,20,262.0,Ropa,3,2,36.0,0.32,0,296.0
501709,Instagram,277.0,12,CDMX,Escritorio,44.0,0,0,589.0,Ropa,4,1,49.0,0.048,0,589.0
500203,Google Ads,493.0,2,Monterrey,Movil,35.0,0,20,234.0,Ropa,1,2,7.0,0.028,1,234.0
500674,Instagram,265.0,2,CDMX,Movil,40.0,1,15,246.0,Accesorios,2,0,,0.0,0,246.0
501456,Afiliados,249.0,12,Merida,Escritorio,41.0,0,15,302.0,Ropa,1,2,63.0,0.049,0,302.0
500411,Instagram,434.0,11,Monterrey,Movil,42.0,1,10,389.0,Ropa,2,3,15.0,0.047,0,450.0
501650,Instagram,337.0,5,CDMX,Movil,24.0,0,15,208.0,Calzado,3,4,2.0,0.576,1,421.0
500844,Organico,106.0,2,CDMX,Escritorio,18.0,1,0,467.0,Deportivo,3,4,47.0,0.029,1,547.0
500587,Afiliados,227.0,10,Monterrey,Movil,24.0,0,30,488.0,Ropa,3,1,26.0,0.094,1,488.0
501541,Google Ads,464.0,11,Guadalajara,Movil,30.0,1,0,499.0,Calzado,3,6,30.0,0.168,1,1771.0
500884,Afiliados,200.0,2,CDMX,Escritorio,27.0,0,25,182.0,Accesorios,1,2,90.0,0.223,0,182.0
501883,Afiliados,184.0,6,Puebla,Movil,,1,0,659.0,Calzado,2,1,16.0,0.035,0,659.0
500878,Referido,175.0,6,Guadalajara,Tablet,31.0,0,0,790.0,Ropa,1,2,6.0,0.364,1,1017.0
501782,Instagram,419.0,4,CDMX,Escritorio,50.0,0,20,563.0,Deportivo,1,1,9.0,0.073,1,0.0
501815,Google Ads,478.0,2,Merida,Movil,48.0,0,30,230.0,Accesorios,2,0,,0.0,0,230.0
501343,Instagram,405.0,9,CDMX,Movil,27.0,1,0,284.0,Calzado,2,0,,0.0,0,316.0
500005,Referido,212.0,4,Puebla,Escritorio,22.0,1,0,705.0,Ropa,4,7,25.0,0.175,1,1438.0
500484,Google Ads,676.0,1,Monterrey,Movil,49.0,1,0,998.0,Calzado,1,3,14.0,0.274,1,1204.0
501882,Instagram,366.0,3,Guadalajara,Escritorio,35.0,1,30,539.0,Ropa,1,3,3.0,0.265,1,562.0
500647,Afiliados,233.0,6,Merida,Escritorio,34.0,0,20,362.0,Ropa,2,1,51.0,0.03,0,362.0
500749,Afiliados,246.0,5,CDMX,Movil,,1,5,308.0,Ropa,1,1,61.0,0.022,0,308.0
501107,Afiliados,234.0,2,Puebla,Movil,,0,25,231.0,Calzado,7,1,90.0,0.027,0,231.0
500566,Organico,99.0,9,Puebla,Movil,37.0,1,0,357.0,Accesorios,3,2,8.0,0.062,1,955.0
500315,Instagram,466.0,2,Guadalajara,Movil,38.0,0,20,638.0,Ropa,3,2,28.0,0.403,0,638.0
500252,Organico,160.0,8,Merida,Movil,47.0,0,15,178.0,Calzado,2,3,35.0,0.162,0,329.0
